X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,phone,physical-address,email,url,defining-hours,activities,scope-of-service,notes,nature-of-facility
42.7023571,37.1470207,http://www.openstreetmap.org/node/4537957593,events.unflagging.bubbled,OpenStreetMap¶n4537957593,"nexoshxana shêx seid pîran, shekh said piran hospital",29.41%,3e799e9d5d35435887c104cadeff78e2,2016/12/04 15:48:08+00,OpenStreetMap,2,hospital,,,,,,,,,
41.9172609,34.464534,http://www.openstreetmap.org/node/1037834419,roaches.twitches.refute,openstreetmap¶n1037834419,rawar,35.29%,592974f56f8347648e49a5dc29dd06e0,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.530995,36.6535886,http://www.openstreetmap.org/node/4589261389,vacation.streaky.oblivious,OpenStreetMap¶n4589261389,"senterî Tîmarî Pzîškî, Temar medical Center",41.18%,e782eaadc91f4983b1927405ac764182,2017/01/04 15:14:08+00,OpenStreetMap,2,clinic,07507220601,Barzany namir,,,,,,,
45.4363596,35.5815424,http://www.openstreetmap.org/node/4417435989,gripes.tribune.demotion,OpenStreetMap¶n4417435989,shar,29.41%,fb86bfee65b14fd88ecd5f4f6ae78f0c,2016/09/25 11:22:53+00,OpenStreetMap,2,hospital,,,,,,,,,
44.005057,36.203145,http://www.openstreetmap.org/node/4371647190,roadways.pines.animals,OpenStreetMap¶n4371647190,"suran hospital, soran hospital",29.41%,5e5caa163902421d955cf6f22b89ed2d,2017/02/06 19:19:42+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0070225133683,36.22217595,http://www.openstreetmap.org/way/367992204,films.assembles.wants,openstreetmap¶w367992204,swedish apecialised hospital,35.29%,cbcdfda218214f9e845e2cd920232912,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4496633,35.5565115,http://www.openstreetmap.org/node/4185148989,alternate.warns.politics,OpenStreetMap¶n4185148989,talary slemany polyclinics,29.41%,46b4e52cd76043628b2da01041320593,2016/05/14 10:15:17+00,OpenStreetMap,2,clinic,,,,,,,,,
47.8074350762918,30.49421265,http://www.openstreetmap.org/way/404518053,life.boasted.destined,OpenStreetMap¶w404518053,أسشارية مستشفى البصرة العام,29.41%,67ffb75e4b054573b89e8b027d22b990,2016/03/19 06:49:52+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4263446,33.3899081,http://www.openstreetmap.org/node/4478206989,towers.sliders.track,OpenStreetMap¶n4478206989,ابن البلدي الزهراوي,29.41%,8b70623caa6c4553ab95fe38bc8c7196,2016/11/03 02:48:46+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4352338,33.3847693,http://www.openstreetmap.org/node/4337273793,smoker.divider.sisters,OpenStreetMap¶n4337273793,ابو فؤاد الساعدي,29.41%,0baca8e4e2df4605990dd772d126136f,2016/08/05 16:34:08+00,OpenStreetMap,2,clinic,,,,,,,,,
47.1328882,31.8279365,http://www.openstreetmap.org/node/4469125990,opinion.disprove.sparkles,OpenStreetMap¶n4469125990,ابوحيدر,35.29%,6a7d7e15380c49af8f9c12c1a8782790,2016/10/28 20:40:06+00,OpenStreetMap,2,clinic,07719933828,,,,,,,,
43.1110627,36.3576067,http://www.openstreetmap.org/node/4717461591,prancing.growl.twin,OpenStreetMap¶n4717461591,استشارية المستشفى العام,29.41%,b5bcf4c0940a4abea5ed11046d7dae90,2017/03/04 23:22:25+00,OpenStreetMap,2,clinic,,,,,,,,,
44.9058417,31.9892491,http://www.openstreetmap.org/node/4676879795,motivates.herring.enabling,OpenStreetMap¶n4676879795,اسعاف الفوري,29.41%,e8f30af1bccd4e9985fb8fd34e0f7022,2017/02/09 17:03:08+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4102014,32.4471165,http://www.openstreetmap.org/node/4427901297,permanent.facing.solving,OpenStreetMap¶n4427901297,اسواق غوالينا Hl0109,29.41%,a2cff7bbadf444988893c0246d00fb18,2016/10/02 17:08:19+00,OpenStreetMap,2,clinic,,,,,,,,,
44.4370809,32.4726306,http://www.openstreetmap.org/node/4427896992,inspects.doted.waltzes,OpenStreetMap¶n4427896992,اسواق‌جعفر Hl0021,29.41%,d0e8cec81a094cf39c6e766212408a04,2016/10/02 17:08:41+00,OpenStreetMap,2,clinic,,,,,,,,,
43.6690039009688,34.6551084,http://www.openstreetmap.org/way/353421046,metronome.detract.preferable,OpenStreetMap¶w353421046,التأهيل الطبي,29.41%,6f09567a449e42c3abfb41c907f554f2,2016/05/12 10:08:06+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4626584965041,33.3618113,http://www.openstreetmap.org/way/83049192,rapid.linked.onwards,openstreetmap¶w83049192,"الحبيبية مستشفى الولادة, Habibiya Maternal Hospital",35.29%,0b11b7d1864b4d45af71c2d9d663765b,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
45.2785991,31.3139653,http://www.openstreetmap.org/node/4617668689,decoding.winner.finds,OpenStreetMap¶n4617668689,الدفاع المدني,29.41%,15808d8ab06c4defb2f205cfef4b3bbc,2017/01/19 05:21:28+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4104087,35.5762946,http://www.openstreetmap.org/node/4511513992,monument.fools.loud,OpenStreetMap¶n4511513992,الدكتور سيروان,35.29%,e706952cd1a8451a91cf85c09fe2235e,2016/11/20 05:58:42+00,OpenStreetMap,2,clinic,,zargata,,,,,,,
44.4687773,33.3150583,http://www.openstreetmap.org/node/4451989089,mats.scanner.aspect,OpenStreetMap¶n4451989089,الدكتور سيمون واروجان,29.41%,b65b4003e45f40e1b6295596843a406e,2016/10/17 14:41:04+00,OpenStreetMap,2,clinic,,,,,,,,,
45.0582397,32.9049363,http://www.openstreetmap.org/node/4469603789,spasm.claimed.disavowing,OpenStreetMap¶n4469603789,"الدكتور عبد الستار الدفاعي, Chronic pain clinic",35.29%,95cf8b5193d4497b9f1314f59412df09,2016/11/05 19:26:30+00,OpenStreetMap,2,clinic,07832316518,,abdulsattarhadi@gmail.com,,,,,,
44.3638808,33.309699,http://www.openstreetmap.org/node/4665575390,duck.gadget.sage,OpenStreetMap¶n4665575390,الدكتور علي سعود جراحه الدماغ والفقرات والغده النخاميه,41.18%,7a95b51f27354ec2b3bbe4d6332d0229,2017/02/05 15:47:04+00,OpenStreetMap,2,clinic,07705033285,Al Kindi Street,kratooos1982@gmail.com,,,,,,
44.3636329,33.3085386,http://www.openstreetmap.org/node/4665571890,punt.stacks.alright,OpenStreetMap¶n4665571890,الدكتور علي سعود/ جراحه الدماغ والحبل الشوكي والفقرات وجراحه الغده النخاميه بالناظور,29.41%,c957c66b88934992832e060034f2f0b6,2017/02/05 15:51:58+00,OpenStreetMap,2,clinic,,,,,,,,,
47.8335521,30.5109572,http://www.openstreetmap.org/node/4407191991,mainland.sharpen.went,OpenStreetMap¶n4407191991,الدكتور وسام جاسب الحمداني ... عيادة رؤيا التخصصيه للعيون,35.29%,8a9b33425f044818b009eac81c0140f4,2016/09/18 19:18:24+00,OpenStreetMap,2,clinic,07712682088,,,,,,,,
44.4113973,33.3254906,http://www.openstreetmap.org/node/4579538190,forgets.lunges.stream,OpenStreetMap¶n4579538190,الدكتور يوكسل الونداوي /اختصاصي جراحة الجملة العصبية و الفقرات و علاج الصداع و الصرع,35.29%,603e1d90dc074c8b81381f9c9e74478e,2016/12/29 14:33:20+00,OpenStreetMap,2,clinic,00964796533356,,uxl_1@yahoo.com,,,,,,
44.2872839,32.7751801,http://www.openstreetmap.org/node/4582992899,sharpening.pinball.gardening,OpenStreetMap¶n4582992899,الرعاية الصحية الاولية في المسيب,29.41%,f8c8d9ecfd264f9c8f11366c9dbde6f3,2016/12/31 17:18:52+00,OpenStreetMap,2,clinic,,,,,,,,,
44.9510921,34.6831246,http://www.openstreetmap.org/node/4485645595,selects.crass.perplexes,OpenStreetMap¶n4485645595,الرعايه,29.41%,0eeb1b0f6d694040988bf8923683d8ff,2016/11/06 17:10:23+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9138532,31.991547,http://www.openstreetmap.org/node/4680083090,trickster.digitally.squish,OpenStreetMap¶n4680083090,السونار والرنين مستشفى الولادة والاطفال,29.41%,80234d92116145e69446e6d57715b8a9,2017/02/11 13:26:24+00,OpenStreetMap,2,clinic,,,,,,,,,
47.2936827,31.5218407,http://www.openstreetmap.org/node/4406184991,skimmed.ejected.bolstered,OpenStreetMap¶n4406184991,الصيدلية المركزية,29.41%,246614d81cbd43f69ac4018a518b6f9a,2016/09/17 22:21:39+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3157968,33.3453988,http://www.openstreetmap.org/node/4332031791,spelled.cascade.stumps,OpenStreetMap¶n4332031791,الطب,29.41%,fdd9c9bea61a4082ade16cfcd83c508d,2016/12/03 06:46:02+00,OpenStreetMap,2,hospital,,,,,,,,,
44.37984,33.34778,http://www.openstreetmap.org/node/4551377689,sigh.belong.ties,OpenStreetMap¶n4551377689,الطب العدلي,29.41%,28215b907d594f698b448ee2807cdf50,2016/12/12 20:37:09+00,OpenStreetMap,2,hospital,,,,,,,,,
46.2447438,31.0577009,http://www.openstreetmap.org/node/4551645391,obey.footballers.snappy,OpenStreetMap¶n4551645391,الطبابة العدلية,29.41%,c0e2edaa81c44ed7b018770edf7dfc5f,2017/01/13 20:19:51+00,OpenStreetMap,2,hospital,,,,,,,,,
47.2935784,31.5156592,http://www.openstreetmap.org/node/4529580294,recalled.reinforces.relishes,OpenStreetMap¶n4529580294,الطوارئ,29.41%,0075f014687c464ba7d80fd6a5f202a2,2016/11/30 06:06:08+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8498088,30.508127,http://www.openstreetmap.org/node/4116052331,rising.starch.defend,OpenStreetMap¶n4116052331,الطوارئ,29.41%,ccaf235a2d9c451fbe8b611db0934d35,2016/04/15 04:50:35+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0283858,32.5882133,http://www.openstreetmap.org/node/4286104493,open.national.immediate,OpenStreetMap¶n4286104493,الطوارئ,29.41%,72f502888f5f468189fa28a12cd1fd11,2016/07/06 14:58:38+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4075834,32.4467308,http://www.openstreetmap.org/node/4685798989,commuted.dorms.zips,OpenStreetMap¶n4685798989,العيادة (د.أحمد شويلية),29.41%,538e8817d2cf4c0db279a0bbeeb61961,2017/02/14 20:19:06+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7828996,30.550553,http://www.openstreetmap.org/node/4075526917,credible.dairies.digits,OpenStreetMap¶n4075526917,العيادة الأستشارية لمستشفى المواني,29.41%,93461e509b76411ab418f650fac41b6b,2016/03/23 17:55:13+00,OpenStreetMap,2,hospital,,,,,,,,,
44.6393731,33.7541465,http://www.openstreetmap.org/node/4586832589,gasping.snuggled.pining,OpenStreetMap¶n4586832589,العيادة الاستشارية في بعقوبة المركز,29.41%,6ed7c95256f04866aec07220378beaff,2017/01/03 11:03:00+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3508496,33.2765028,http://www.openstreetmap.org/node/4338182294,reversed.discrepancy.photos,OpenStreetMap¶n4338182294,العيادة الشعبية,29.41%,112b52cc01b44c9292bc90720254e409,2016/08/06 10:24:31+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3877486,35.4066056,http://www.openstreetmap.org/node/4412339190,musical.partly.dozed,OpenStreetMap¶n4412339190,العيادة الطبية النموذجية في حي الاسرى والمفقودين,29.41%,36c663d666894c96aa77b2d91ef9235e,2016/09/21 22:35:37+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8189961411901,30.5044528,http://www.openstreetmap.org/way/408780707,targeted.flushes.signal,OpenStreetMap¶w408780707,اللجان الطبية,29.41%,6bae3ef81bc544129df9413d1012386e,2016/04/08 03:54:25+00,OpenStreetMap,2,clinic,,,,,,,,,
43.6769089489072,34.6001152,http://www.openstreetmap.org/way/393399988,sample.cult.strikers,OpenStreetMap¶w393399988,المجمع الطبي,29.41%,9e66b09bd5f64ef5ab907b630f208dff,2016/01/25 13:14:55+00,OpenStreetMap,2,clinic,,,,,,,,,
43.6779205605817,34.6004081,http://www.openstreetmap.org/way/393399990,blurts.moisture.dialects,OpenStreetMap¶w393399990,المجمع الطبي الجديد,29.41%,abac465cc6af4bcaa7c5b35f822a7ae0,2016/01/25 13:14:55+00,OpenStreetMap,2,clinic,,,,,,,,,
44.6109387,32.7479041,http://www.openstreetmap.org/node/4414634395,luckiest.gladly.nightshade,OpenStreetMap¶n4414634395,المجمع الطبي في المشروع,29.41%,add8b43ce43b46fb8babc1989584695b,2016/09/23 10:32:15+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3786972982141,33.34928645,http://www.openstreetmap.org/way/82659217,cheered.rams.mincing,openstreetmap¶w82659217,"المدينة الطبية, Medical City",35.29%,355ec9ca530f4be78a5071ec626b7a09,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
47.6516962,30.4742806,http://www.openstreetmap.org/node/2950594031,probed.roaches.massaged,openstreetmap¶n2950594031,المركز الأولي الصحي في الشعيبة,35.29%,940be69a0a574e3b874b5420c377c193,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0017329,36.2007727,http://www.openstreetmap.org/node/4721855189,trembles.mild.starring,OpenStreetMap¶n4721855189,المركز الاردني للعيون,29.41%,ed9b8dd251c2433bada14129677ad4e5,2017/03/07 11:17:22+00,OpenStreetMap,2,hospital,,,,,,,,,
45.2675946,31.3055165,http://www.openstreetmap.org/node/4490471895,talkers.smarting.lifelong,OpenStreetMap¶n4490471895,المركز التخصصي لاسنان,29.41%,3c1d0daf15a547a881866c36a8daaf42,2017/01/30 18:01:19+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3638855,33.3077173,http://www.openstreetmap.org/node/4406704192,stubborn.debating.shovels,OpenStreetMap¶n4406704192,"المركز التخصصي لجراحه العظام والكسور, specialist orthopaedic center",29.41%,a8fb81443ab4436f8a5e9a0cdd9841e4,2016/09/18 11:47:56+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3380031,32.0010031,http://www.openstreetmap.org/node/4706107590,stooping.gent.gong,OpenStreetMap¶n4706107590,"المركز التخصصي لطب الأسنان, Specialist Dental Centre",29.41%,e030fb3ac3f4403ab6ddb7a590a7ba57,2017/02/26 10:42:50+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4407932,33.3658323,http://www.openstreetmap.org/node/4553939690,rumbles.trample.melon,OpenStreetMap¶n4553939690,المركز التخصصي لطب الاسنان في مدينة الصدر,35.29%,9161ed3a4d114adaa8191ca4721f0feb,2016/12/14 14:36:43+00,OpenStreetMap,2,hospital,,Fellah Street,,,,,,,
44.6404258,31.5748379,http://www.openstreetmap.org/node/4514785835,pathway.transferred.ferries,OpenStreetMap¶n4514785835,المركز الصحي,29.41%,2152ce201b8845e4a09e1630cf90725e,2016/12/16 16:45:56+00,OpenStreetMap,2,hospital,,,,,,,,,
45.0571467,34.0959829,http://www.openstreetmap.org/node/4412160889,averted.strange.burner,OpenStreetMap¶n4412160889,المركز الصحي,29.41%,de91e684c966438888753f90a29f9b2c,2016/09/21 19:36:53+00,OpenStreetMap,2,hospital,,,,,,,,,
44.7977458,33.0239696,http://www.openstreetmap.org/node/4382402898,fiestas.sergeants.warehouses,OpenStreetMap¶n4382402898,المركز الصحي,29.41%,e2ef4a28575742ab90e76ac771766e32,2016/09/03 16:55:55+00,OpenStreetMap,2,hospital,,,,,,,,,
45.604258,32.5220083,http://www.openstreetmap.org/node/3086030274,surveyor.backflips.exactness,openstreetmap¶n3086030274,المركز الصحي الاحرار,35.29%,999b57d254a94476851b4517b8ac68ea,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3390764,32.0129669,http://www.openstreetmap.org/node/4446099198,bench.guilty.lectured,OpenStreetMap¶n4446099198,المركز الصحي الاولي الكرامة,29.41%,fdb691020a5d4edcb5fa1b03a1ad0c41,2016/10/13 16:34:55+00,OpenStreetMap,2,hospital,,,,,,,,,
46.1163624,32.124684,http://www.openstreetmap.org/node/3086007866,homebound.newish.combs,openstreetmap¶n3086007866,المركز الصحي البشائر,35.29%,fcb1e9d2474d4f109929508e24d8976b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
45.9667664450456,31.91826835,http://www.openstreetmap.org/way/466171826,readout.idyllic.pianist,OpenStreetMap¶w466171826,المركز الصحي الرئيسي في الفجر,29.41%,8147769778a2409c8b6b6dcdebc4420e,2017/01/15 19:34:10+00,OpenStreetMap,2,hospital,,,,,,,,,
45.9173355,31.9855037,http://www.openstreetmap.org/node/3086011806,ripe.devoid.paperboard,openstreetmap¶n3086011806,المركز الصحي الرسالة,35.29%,d933e1bea2224ca6a39fc1ad23100de0,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.6482015,31.5799267,http://www.openstreetmap.org/node/4514789421,timings.breaths.pregnant,OpenStreetMap¶n4514789421,المركز الصحي السراي,29.41%,e6f1ed6a02254b98b9e64225d600f8eb,2016/11/22 04:55:59+00,OpenStreetMap,2,hospital,,,,,,,,,
45.9475332,32.370189,http://www.openstreetmap.org/node/3086015904,slithers.mixtape.conforming,openstreetmap¶n3086015904,المركز الصحي الطويسات,35.29%,fd967d6694e04241930eae529156ab71,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
45.9099282,32.4809,http://www.openstreetmap.org/node/2262959131,texts.feelers.vertical,openstreetmap¶n2262959131,المركز الصحي الوافدين,35.29%,0767beed4e6a4201a6c9d425fddcb18c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
46.0781043,32.4555228,http://www.openstreetmap.org/node/2263244322,pleasingly.channel.indulgence,openstreetmap¶n2263244322,المركز الصحي عبد الله بن رواحه,35.29%,2b17d86006574e35a25c12df055dbfe2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
46.2251847,32.4003119,http://www.openstreetmap.org/node/3077175166,doctored.spices.superior,openstreetmap¶n3077175166,المركز الصحي عمار بن ياسر,35.29%,4015ad5b11994fba8841186fe7ed79f3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.936919,33.900216,http://www.openstreetmap.org/node/2488507067,footlights.algebra.bookshelves,openstreetmap¶n2488507067,المركز الصحي في الحميدية,35.29%,49530d1d53bd48bbbc6e26eb1e589a16,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.7064855,33.3776524,http://www.openstreetmap.org/node/4665830490,everyone.froth.reports,OpenStreetMap¶n4665830490,المركز الصحي في النهروان /1,29.41%,685030a277be4b0db562c53cb1d54978,2017/02/05 17:59:36+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3195725,33.2634119,http://www.openstreetmap.org/node/4705434789,kingdom.behaving.strapped,OpenStreetMap¶n4705434789,المركز الصحي في حي السلام,29.41%,b88ab698960b4111938e11f211408ddf,2017/02/25 17:08:18+00,OpenStreetMap,2,hospital,,,,,,,,,
44.1518126,33.4600616,http://www.openstreetmap.org/node/4423933792,blues.flashing.toasted,OpenStreetMap¶n4423933792,المركز الصحي في سبع البور,29.41%,8f365743e6994cccbac2ae7a86e01cfd,2016/09/29 17:36:58+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7197603041694,30.11310625,http://www.openstreetmap.org/way/409262269,unsubtle.circus.soundbites,OpenStreetMap¶w409262269,المركز الصحي في سفوان,29.41%,785d15f2f52d4ff6b98ccf86623aa0d3,2016/04/10 13:03:05+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0874476,32.6061933,http://www.openstreetmap.org/node/4528624490,skews.regaining.ruin,OpenStreetMap¶n4528624490,المركز الصحي في مدينة الامام الحسين,35.29%,6dcd432bf1c447108e3e38c54ccff642,2016/11/29 16:07:40+00,OpenStreetMap,2,hospital,07723794791,,,,,,,,
47.74404175,30.5595514,http://www.openstreetmap.org/way/406280646,stand.sharper.frog,OpenStreetMap¶w406280646,المركز الصحي لحي الجامعة,29.41%,e4c9fd92681b4036a396ed0a48b1ccdc,2016/03/28 20:54:16+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7532556170256,30.5398933,http://www.openstreetmap.org/way/384694272,spine.competent.chest,OpenStreetMap¶w384694272,المركز الطبي,29.41%,48a5375ae7c64af0b62d4113ed24bb62,2016/07/13 07:42:13+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1510232,36.3749066,http://www.openstreetmap.org/node/4664154104,shocking.banter.linguists,OpenStreetMap¶n4664154104,"المركز الوطني لعلاج السمنة, National Center of Obesity",29.41%,bb2e5839583d44ef9116d432a4521e5b,2017/02/04 20:49:50+00,OpenStreetMap,2,clinic,,,,,,,,,
47.780045534569,30.4963065,http://www.openstreetmap.org/way/412646454,evenly.affords.locals,OpenStreetMap¶w412646454,المركزحي الحسين الصحي,29.41%,c268ac16a117413194fc1414633d57be,2016/04/22 08:33:00+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3345607,32.0364521,http://www.openstreetmap.org/node/4663650919,hunk.bind.perch,OpenStreetMap¶n4663650919,المستشفى الألماني,29.41%,c54dc95cbbcd4b3296d1e4451340643e,2017/02/04 18:32:46+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1133765,36.3073357,http://www.openstreetmap.org/node/4301352690,should.cloud.slogans,OpenStreetMap¶n4301352690,المستشفى الألماني,29.41%,1ac304f268e043a8aebf611a7aaf6fdb,2016/07/13 22:26:23+00,OpenStreetMap,2,hospital,,,,,,,,,
43.983834,32.634116,http://www.openstreetmap.org/node/2480072096,narrow.nicer.feasts,openstreetmap¶n2480072096,المستشفى البيطري,35.29%,529db50cbcea403181198b5b54b98578,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
43.9695615,32.6442743,http://www.openstreetmap.org/node/4531757689,surfer.swatted.thickens,OpenStreetMap¶n4531757689,المستشفى التركي,29.41%,81aafacf4c5b4030bfb889facf04d119,2017/01/27 22:46:23+00,OpenStreetMap,2,hospital,,,,,,,,,
47.1644046714347,31.85746855,http://www.openstreetmap.org/way/432614821,discouraged.unguarded.earphones,OpenStreetMap¶w432614821,المستشفى التركي ومستشفى القلب,29.41%,4b23efafbf844f318c359ac068dcde41,2017/02/02 19:23:02+00,OpenStreetMap,2,hospital,,,,,,,,,
